,Country,Frequency,Time,interest_rate,type_interest,liquidity,liquidity_type,usd_rate,CPI,Share Price Index
4680,Colombia,Monthly,Jul-2023,10.22,Long,189.1824,Narrow Money (M1),4054.683,91.01054,89.78199
4681,Colombia,Monthly,Jul-2023,10.22,Long,199.256,Broad Money (M3),4054.683,91.01054,89.78199
4682,Colombia,Annual,2020,2.855546,Intermediate,154.682,Narrow Money (M1),3695.612,88.64461,98.27465
4683,Colombia,Annual,2020,2.855546,Intermediate,150.6739,Broad Money (M3),3695.612,88.64461,98.27465
4684,Colombia,Annual,2020,3.378333,Short,154.682,Narrow Money (M1),3695.612,88.64461,98.27465
4685,Colombia,Annual,2020,3.378333,Short,150.6739,Broad Money (M3),3695.612,88.64461,98.27465
4686,Colombia,Annual,2020,6.333333,Long,154.682,Narrow Money (M1),3695.612,88.64461,98.27465
4687,Colombia,Annual,2020,6.333333,Long,150.6739,Broad Money (M3),3695.612,88.64461,98.27465
4688,Colombia,Annual,2021,1.924906,Intermediate,184.6279,Narrow Money (M1),3744.319,85.41415,103.3426
4689,Colombia,Annual,2021,1.924906,Intermediate,164.0018,Broad Money (M3),3744.319,85.41415,103.3426
4690,Colombia,Annual,2021,2.0725,Short,184.6279,Narrow Money (M1),3744.319,85.41415,103.3426
4691,Colombia,Annual,2021,2.0725,Short,164.0018,Broad Money (M3),3744.319,85.41415,103.3426
4692,Colombia,Annual,2021,7.624166,Long,184.6279,Narrow Money (M1),3744.319,85.41415,103.3426
4693,Colombia,Annual,2021,7.624166,Long,164.0018,Broad Money (M3),3744.319,85.41415,103.3426
4694,Colombia,Annual,2022,7.213333,Intermediate,201.5334,Narrow Money (M1),4258.609,80.94284,107.8059
4695,Colombia,Annual,2022,7.213333,Intermediate,185.0011,Broad Money (M3),4258.609,80.94284,107.8059
4696,Colombia,Annual,2022,8.499166,Short,201.5334,Narrow Money (M1),4258.609,80.94284,107.8059
4697,Colombia,Annual,2022,8.499166,Short,185.0011,Broad Money (M3),4258.609,80.94284,107.8059
4698,Colombia,Annual,2022,11.63917,Long,201.5334,Narrow Money (M1),4258.609,80.94284,107.8059
4699,Colombia,Annual,2022,11.63917,Long,185.0011,Broad Money (M3),4258.609,80.94284,107.8059
4700,Colombia,Quarterly,Q1-2020,4.223932,Intermediate,135.4973,Narrow Money (M1),3548.434,91.50978,116.2736
4701,Colombia,Quarterly,Q1-2020,4.223932,Intermediate,140.7655,Broad Money (M3),3548.434,91.50978,116.2736
4702,Colombia,Quarterly,Q1-2020,4.5,Short,135.4973,Narrow Money (M1),3548.434,91.50978,116.2736
4703,Colombia,Quarterly,Q1-2020,4.5,Short,140.7655,Broad Money (M3),3548.434,91.50978,116.2736
4704,Colombia,Quarterly,Q1-2020,6.5,Long,135.4973,Narrow Money (M1),3548.434,91.50978,116.2736
4705,Colombia,Quarterly,Q1-2020,6.5,Long,140.7655,Broad Money (M3),3548.434,91.50978,116.2736
4706,Colombia,Quarterly,Q2-2020,3.218764,Intermediate,157.8824,Narrow Money (M1),3842.82,87.79526,87.67059
4707,Colombia,Quarterly,Q2-2020,3.218764,Intermediate,151.5165,Broad Money (M3),3842.82,87.79526,87.67059
4708,Colombia,Quarterly,Q2-2020,4.2,Short,157.8824,Narrow Money (M1),3842.82,87.79526,87.67059
4709,Colombia,Quarterly,Q2-2020,4.2,Short,151.5165,Broad Money (M3),3842.82,87.79526,87.67059
4710,Colombia,Quarterly,Q2-2020,6.7,Long,157.8824,Narrow Money (M1),3842.82,87.79526,87.67059
4711,Colombia,Quarterly,Q2-2020,6.7,Long,151.5165,Broad Money (M3),3842.82,87.79526,87.67059
4712,Colombia,Quarterly,Q3-2020,2.226072,Intermediate,161.0192,Narrow Money (M1),3735.015,87.62629,91.44505
4713,Colombia,Quarterly,Q3-2020,2.226072,Intermediate,154.1863,Broad Money (M3),3735.015,87.62629,91.44505
4714,Colombia,Quarterly,Q3-2020,2.84,Short,161.0192,Narrow Money (M1),3735.015,87.62629,91.44505
4715,Colombia,Quarterly,Q3-2020,2.84,Short,154.1863,Broad Money (M3),3735.015,87.62629,91.44505
4716,Colombia,Quarterly,Q3-2020,6.166667,Long,161.0192,Narrow Money (M1),3735.015,87.62629,91.44505
4717,Colombia,Quarterly,Q3-2020,6.166667,Long,154.1863,Broad Money (M3),3735.015,87.62629,91.44505
4718,Colombia,Quarterly,Q4-2020,1.753417,Intermediate,164.3291,Narrow Money (M1),3656.177,87.64709,97.70931
4719,Colombia,Quarterly,Q4-2020,1.753417,Intermediate,156.2273,Broad Money (M3),3656.177,87.64709,97.70931
4720,Colombia,Quarterly,Q4-2020,1.973333,Short,164.3291,Narrow Money (M1),3656.177,87.64709,97.70931
4721,Colombia,Quarterly,Q4-2020,1.973333,Short,156.2273,Broad Money (M3),3656.177,87.64709,97.70931
4722,Colombia,Quarterly,Q4-2020,5.966667,Long,164.3291,Narrow Money (M1),3656.177,87.64709,97.70931
4723,Colombia,Quarterly,Q4-2020,5.966667,Long,156.2273,Broad Money (M3),3656.177,87.64709,97.70931
4724,Colombia,Quarterly,Q1-2021,1.734801,Intermediate,171.7286,Narrow Money (M1),3555.069,89.16397,106.9052
4725,Colombia,Quarterly,Q1-2021,1.734801,Intermediate,158.0512,Broad Money (M3),3555.069,89.16397,106.9052
4726,Colombia,Quarterly,Q1-2021,1.83,Short,171.7286,Narrow Money (M1),3555.069,89.16397,106.9052
4727,Colombia,Quarterly,Q1-2021,1.83,Short,158.0512,Broad Money (M3),3555.069,89.16397,106.9052
4728,Colombia,Quarterly,Q1-2021,6.596667,Long,171.7286,Narrow Money (M1),3555.069,89.16397,106.9052
4729,Colombia,Quarterly,Q1-2021,6.596667,Long,158.0512,Broad Money (M3),3555.069,89.16397,106.9052
4730,Colombia,Quarterly,Q2-2021,1.750735,Intermediate,183.126,Narrow Money (M1),3693.195,86.23239,98.59718
4731,Colombia,Quarterly,Q2-2021,1.750735,Intermediate,161.6279,Broad Money (M3),3693.195,86.23239,98.59718
4732,Colombia,Quarterly,Q2-2021,1.83,Short,183.126,Narrow Money (M1),3693.195,86.23239,98.59718
4733,Colombia,Quarterly,Q2-2021,1.83,Short,161.6279,Broad Money (M3),3693.195,86.23239,98.59718
4734,Colombia,Quarterly,Q2-2021,7.596667,Long,183.126,Narrow Money (M1),3693.195,86.23239,98.59718
4735,Colombia,Quarterly,Q2-2021,7.596667,Long,161.6279,Broad Money (M3),3693.195,86.23239,98.59718
4736,Colombia,Quarterly,Q3-2021,1.767422,Intermediate,189.0411,Narrow Money (M1),3847.248,83.28072,100.3094
4737,Colombia,Quarterly,Q3-2021,1.767422,Intermediate,165.5712,Broad Money (M3),3847.248,83.28072,100.3094
4738,Colombia,Quarterly,Q3-2021,1.98,Short,189.0411,Narrow Money (M1),3847.248,83.28072,100.3094
4739,Colombia,Quarterly,Q3-2021,1.98,Short,165.5712,Broad Money (M3),3847.248,83.28072,100.3094
4740,Colombia,Quarterly,Q3-2021,7.75,Long,189.0411,Narrow Money (M1),3847.248,83.28072,100.3094
4741,Colombia,Quarterly,Q3-2021,7.75,Long,165.5712,Broad Money (M3),3847.248,83.28072,100.3094
4742,Colombia,Quarterly,Q4-2021,2.446667,Intermediate,194.616,Narrow Money (M1),3881.762,82.97953,107.5587
4743,Colombia,Quarterly,Q4-2021,2.446667,Intermediate,170.757,Broad Money (M3),3881.762,82.97953,107.5587
4744,Colombia,Quarterly,Q4-2021,2.65,Short,194.616,Narrow Money (M1),3881.762,82.97953,107.5587
4745,Colombia,Quarterly,Q4-2021,2.65,Short,170.757,Broad Money (M3),3881.762,82.97953,107.5587
4746,Colombia,Quarterly,Q4-2021,8.553333,Long,194.616,Narrow Money (M1),3881.762,82.97953,107.5587
4747,Colombia,Quarterly,Q4-2021,8.553333,Long,170.757,Broad Money (M3),3881.762,82.97953,107.5587
4748,Colombia,Quarterly,Q1-2022,3.746667,Intermediate,200.1619,Narrow Money (M1),3912.313,83.59789,117.8062
4749,Colombia,Quarterly,Q1-2022,3.746667,Intermediate,176.9287,Broad Money (M3),3912.313,83.59789,117.8062
4750,Colombia,Quarterly,Q1-2022,4.25,Short,200.1619,Narrow Money (M1),3912.313,83.59789,117.8062
4751,Colombia,Quarterly,Q1-2022,4.25,Short,176.9287,Broad Money (M3),3912.313,83.59789,117.8062
4752,Colombia,Quarterly,Q1-2022,9.533334,Long,200.1619,Narrow Money (M1),3912.313,83.59789,117.8062
4753,Colombia,Quarterly,Q1-2022,9.533334,Long,176.9287,Broad Money (M3),3912.313,83.59789,117.8062
4754,Colombia,Quarterly,Q2-2022,5.743333,Intermediate,202.7267,Narrow Money (M1),3922.193,85.71378,119.3672
4755,Colombia,Quarterly,Q2-2022,5.743333,Intermediate,182.1569,Broad Money (M3),3922.193,85.71378,119.3672
4756,Colombia,Quarterly,Q2-2022,6.91,Short,202.7267,Narrow Money (M1),3922.193,85.71378,119.3672
4757,Colombia,Quarterly,Q2-2022,6.91,Short,182.1569,Broad Money (M3),3922.193,85.71378,119.3672
4758,Colombia,Quarterly,Q2-2022,10.97667,Long,202.7267,Narrow Money (M1),3922.193,85.71378,119.3672
4759,Colombia,Quarterly,Q2-2022,10.97667,Long,182.1569,Broad Money (M3),3922.193,85.71378,119.3672
4760,Colombia,Quarterly,Q3-2022,8.53,Intermediate,203.0746,Narrow Money (M1),4386.36,79.78057,98.44151
4761,Colombia,Quarterly,Q3-2022,8.53,Intermediate,188.3665,Broad Money (M3),4386.36,79.78057,98.44151
4762,Colombia,Quarterly,Q3-2022,10.28667,Short,203.0746,Narrow Money (M1),4386.36,79.78057,98.44151
4763,Colombia,Quarterly,Q3-2022,10.28667,Short,188.3665,Broad Money (M3),4386.36,79.78057,98.44151
4764,Colombia,Quarterly,Q3-2022,12.58333,Long,203.0746,Narrow Money (M1),4386.36,79.78057,98.44151
4765,Colombia,Quarterly,Q3-2022,12.58333,Long,188.3665,Broad Money (M3),4386.36,79.78057,98.44151
4766,Colombia,Quarterly,Q4-2022,10.83333,Intermediate,200.1705,Narrow Money (M1),4813.572,74.67912,95.60879
4767,Colombia,Quarterly,Q4-2022,10.83333,Intermediate,192.5524,Broad Money (M3),4813.572,74.67912,95.60879
4768,Colombia,Quarterly,Q4-2022,12.55,Short,200.1705,Narrow Money (M1),4813.572,74.67912,95.60879
4769,Colombia,Quarterly,Q4-2022,12.55,Short,192.5524,Broad Money (M3),4813.572,74.67912,95.60879
4770,Colombia,Quarterly,Q4-2022,13.46333,Long,200.1705,Narrow Money (M1),4813.572,74.67912,95.60879
4771,Colombia,Quarterly,Q4-2022,13.46333,Long,192.5524,Broad Money (M3),4813.572,74.67912,95.60879
4772,Colombia,Quarterly,Q1-2023,12.46667,Intermediate,196.4709,Narrow Money (M1),4765.549,75.94736,95.89732
4773,Colombia,Quarterly,Q1-2023,12.46667,Intermediate,197.5342,Broad Money (M3),4765.549,75.94736,95.89732
4774,Colombia,Quarterly,Q1-2023,13.87,Short,196.4709,Narrow Money (M1),4765.549,75.94736,95.89732
4775,Colombia,Quarterly,Q1-2023,13.87,Short,197.5342,Broad Money (M3),4765.549,75.94736,95.89732
4776,Colombia,Quarterly,Q1-2023,12.54667,Long,196.4709,Narrow Money (M1),4765.549,75.94736,95.89732
4777,Colombia,Quarterly,Q1-2023,12.54667,Long,197.5342,Broad Money (M3),4765.549,75.94736,95.89732
4778,Colombia,Quarterly,Q2-2023,13.18667,Intermediate,190.8233,Narrow Money (M1),4424.012,83.212,90.84727
4779,Colombia,Quarterly,Q2-2023,13.18667,Intermediate,197.8111,Broad Money (M3),4424.012,83.212,90.84727
4780,Colombia,Quarterly,Q2-2023,12.70667,Short,190.8233,Narrow Money (M1),4424.012,83.212,90.84727
4781,Colombia,Quarterly,Q2-2023,12.70667,Short,197.8111,Broad Money (M3),4424.012,83.212,90.84727
4782,Colombia,Quarterly,Q2-2023,11.05,Long,190.8233,Narrow Money (M1),4424.012,83.212,90.84727
4783,Colombia,Quarterly,Q2-2023,11.05,Long,197.8111,Broad Money (M3),4424.012,83.212,90.84727
4784,Euro area (19 countries),Quarterly,Q1-2020,-0.4055,Short,143.1616,Narrow Money (M1),0.9078427,101.8069,105.0251
4785,Euro area (19 countries),Quarterly,Q1-2020,-0.4055,Short,123.7166,Broad Money (M3),0.9078427,101.8069,105.0251
4786,Euro area (19 countries),Quarterly,Q1-2020,-0.4488,Intermediate,143.1616,Narrow Money (M1),0.9078427,101.8069,105.0251
4787,Euro area (19 countries),Quarterly,Q1-2020,-0.4488,Intermediate,123.7166,Broad Money (M3),0.9078427,101.8069,105.0251
4788,Euro area (19 countries),Quarterly,Q1-2020,0.2725667,Long,143.1616,Narrow Money (M1),0.9078427,101.8069,105.0251
4789,Euro area (19 countries),Quarterly,Q1-2020,0.2725667,Long,123.7166,Broad Money (M3),0.9078427,101.8069,105.0251
4790,Euro area (19 countries),Quarterly,Q2-2020,-0.3006667,Short,151.7546,Narrow Money (M1),0.9082717,105.4045,92.33504
4791,Euro area (19 countries),Quarterly,Q2-2020,-0.3006667,Short,129.4061,Broad Money (M3),0.9082717,105.4045,92.33504
4792,Euro area (19 countries),Quarterly,Q2-2020,-0.4607,Intermediate,151.7546,Narrow Money (M1),0.9082717,105.4045,92.33504
4793,Euro area (19 countries),Quarterly,Q2-2020,-0.4607,Intermediate,129.4061,Broad Money (M3),0.9082717,105.4045,92.33504
4794,Euro area (19 countries),Quarterly,Q2-2020,0.4609,Long,151.7546,Narrow Money (M1),0.9082717,105.4045,92.33504
4795,Euro area (19 countries),Quarterly,Q2-2020,0.4609,Long,129.4061,Broad Money (M3),0.9082717,105.4045,92.33504
4796,Euro area (19 countries),Quarterly,Q3-2020,-0.4717333,Short,156.0206,Narrow Money (M1),0.8551812,107.4327,101.3379
4797,Euro area (19 countries),Quarterly,Q3-2020,-0.4717333,Short,132.3191,Broad Money (M3),0.8551812,107.4327,101.3379
4798,Euro area (19 countries),Quarterly,Q3-2020,-0.469,Intermediate,156.0206,Narrow Money (M1),0.8551812,107.4327,101.3379
4799,Euro area (19 countries),Quarterly,Q3-2020,-0.469,Intermediate,132.3191,Broad Money (M3),0.8551812,107.4327,101.3379
4800,Euro area (19 countries),Quarterly,Q3-2020,0.1680667,Long,156.0206,Narrow Money (M1),0.8551812,107.4327,101.3379
4801,Euro area (19 countries),Quarterly,Q3-2020,0.1680667,Long,132.3191,Broad Money (M3),0.8551812,107.4327,101.3379
4802,Euro area (19 countries),Quarterly,Q4-2020,-0.5227,Short,160.2122,Narrow Money (M1),0.8388708,107.8071,105.4482
4803,Euro area (19 countries),Quarterly,Q4-2020,-0.5227,Short,134.9667,Broad Money (M3),0.8388708,107.8071,105.4482
4804,Euro area (19 countries),Quarterly,Q4-2020,-0.4725,Intermediate,160.2122,Narrow Money (M1),0.8388708,107.8071,105.4482
4805,Euro area (19 countries),Quarterly,Q4-2020,-0.4725,Intermediate,134.9667,Broad Money (M3),0.8388708,107.8071,105.4482
4806,Euro area (19 countries),Quarterly,Q4-2020,-0.04876667,Long,160.2122,Narrow Money (M1),0.8388708,107.8071,105.4482
4807,Euro area (19 countries),Quarterly,Q4-2020,-0.04876667,Long,134.9667,Broad Money (M3),0.8388708,107.8071,105.4482
4808,Euro area (19 countries),Quarterly,Q1-2021,-0.5424666,Short,164.7116,Narrow Money (M1),0.8296439,106.7533,115.5847
4809,Euro area (19 countries),Quarterly,Q1-2021,-0.5424666,Short,137.753,Broad Money (M3),0.8296439,106.7533,115.5847
4810,Euro area (19 countries),Quarterly,Q1-2021,-0.4793,Intermediate,164.7116,Narrow Money (M1),0.8296439,106.7533,115.5847
4811,Euro area (19 countries),Quarterly,Q1-2021,-0.4793,Intermediate,137.753,Broad Money (M3),0.8296439,106.7533,115.5847
4812,Euro area (19 countries),Quarterly,Q1-2021,0.04953333,Long,164.7116,Narrow Money (M1),0.8296439,106.7533,115.5847
4813,Euro area (19 countries),Quarterly,Q1-2021,0.04953333,Long,137.753,Broad Money (M3),0.8296439,106.7533,115.5847
4814,Euro area (19 countries),Quarterly,Q2-2021,-0.5404,Short,168.8143,Narrow Money (M1),0.8296618,106.8534,125.2714
4815,Euro area (19 countries),Quarterly,Q2-2021,-0.5404,Short,140.0951,Broad Money (M3),0.8296618,106.8534,125.2714
4816,Euro area (19 countries),Quarterly,Q2-2021,-0.4796,Intermediate,168.8143,Narrow Money (M1),0.8296618,106.8534,125.2714
4817,Euro area (19 countries),Quarterly,Q2-2021,-0.4796,Intermediate,140.0951,Broad Money (M3),0.8296618,106.8534,125.2714
4818,Euro area (19 countries),Quarterly,Q2-2021,0.2953333,Long,168.8143,Narrow Money (M1),0.8296618,106.8534,125.2714
4819,Euro area (19 countries),Quarterly,Q2-2021,0.2953333,Long,140.0951,Broad Money (M3),0.8296618,106.8534,125.2714
4820,Euro area (19 countries),Quarterly,Q3-2021,-0.5458,Short,173.8735,Narrow Money (M1),0.8483747,105.4324,129.8659
4821,Euro area (19 countries),Quarterly,Q3-2021,-0.5458,Short,143.0131,Broad Money (M3),0.8483747,105.4324,129.8659
4822,Euro area (19 countries),Quarterly,Q3-2021,-0.485,Intermediate,173.8735,Narrow Money (M1),0.8483747,105.4324,129.8659
4823,Euro area (19 countries),Quarterly,Q3-2021,-0.485,Intermediate,143.0131,Broad Money (M3),0.8483747,105.4324,129.8659
4824,Euro area (19 countries),Quarterly,Q3-2021,0.1401667,Long,173.8735,Narrow Money (M1),0.8483747,105.4324,129.8659
4825,Euro area (19 countries),Quarterly,Q3-2021,0.1401667,Long,143.0131,Broad Money (M3),0.8483747,105.4324,129.8659
4826,Euro area (19 countries),Quarterly,Q4-2021,-0.5664,Short,177.3028,Narrow Money (M1),0.8745331,104.0138,131.8619
4827,Euro area (19 countries),Quarterly,Q4-2021,-0.5664,Short,145.2588,Broad Money (M3),0.8745331,104.0138,131.8619
4828,Euro area (19 countries),Quarterly,Q4-2021,-0.4922,Intermediate,177.3028,Narrow Money (M1),0.8745331,104.0138,131.8619
4829,Euro area (19 countries),Quarterly,Q4-2021,-0.4922,Intermediate,145.2588,Broad Money (M3),0.8745331,104.0138,131.8619
4830,Euro area (19 countries),Quarterly,Q4-2021,0.3145667,Long,177.3028,Narrow Money (M1),0.8745331,104.0138,131.8619
4831,Euro area (19 countries),Quarterly,Q4-2021,0.3145667,Long,145.2588,Broad Money (M3),0.8745331,104.0138,131.8619
4832,Euro area (19 countries),Quarterly,Q1-2022,-0.529,Short,180.0866,Narrow Money (M1),0.8907365,103.3971,125.9294
4833,Euro area (19 countries),Quarterly,Q1-2022,-0.529,Short,146.9443,Broad Money (M3),0.8907365,103.3971,125.9294
4834,Euro area (19 countries),Quarterly,Q1-2022,-0.5777031,Intermediate,180.0866,Narrow Money (M1),0.8907365,103.3971,125.9294
4835,Euro area (19 countries),Quarterly,Q1-2022,-0.5777031,Intermediate,146.9443,Broad Money (M3),0.8907365,103.3971,125.9294
4836,Euro area (19 countries),Quarterly,Q1-2022,0.8441333,Long,180.0866,Narrow Money (M1),0.8907365,103.3971,125.9294
4837,Euro area (19 countries),Quarterly,Q1-2022,0.8441333,Long,146.9443,Broad Money (M3),0.8907365,103.3971,125.9294
4838,Euro area (19 countries),Quarterly,Q2-2022,-0.3576,Short,183.4835,Narrow Money (M1),0.9392377,100.4314,116.2318
4839,Euro area (19 countries),Quarterly,Q2-2022,-0.3576,Short,149.2569,Broad Money (M3),0.9392377,100.4314,116.2318
4840,Euro area (19 countries),Quarterly,Q2-2022,-0.5826241,Intermediate,183.4835,Narrow Money (M1),0.9392377,100.4314,116.2318
4841,Euro area (19 countries),Quarterly,Q2-2022,-0.5826241,Intermediate,149.2569,Broad Money (M3),0.9392377,100.4314,116.2318
4842,Euro area (19 countries),Quarterly,Q2-2022,1.9599,Long,183.4835,Narrow Money (M1),0.9392377,100.4314,116.2318
4843,Euro area (19 countries),Quarterly,Q2-2022,1.9599,Long,149.2569,Broad Money (M3),0.9392377,100.4314,116.2318
4844,Euro area (19 countries),Quarterly,Q3-2022,0.4807333,Short,185.9377,Narrow Money (M1),0.9932489,98.61847,110.5344
4845,Euro area (19 countries),Quarterly,Q3-2022,0.4807333,Short,151.7234,Broad Money (M3),0.9932489,98.61847,110.5344
4846,Euro area (19 countries),Quarterly,Q3-2022,0.2545841,Intermediate,185.9377,Narrow Money (M1),0.9932489,98.61847,110.5344
4847,Euro area (19 countries),Quarterly,Q3-2022,0.2545841,Intermediate,151.7234,Broad Money (M3),0.9932489,98.61847,110.5344
4848,Euro area (19 countries),Quarterly,Q3-2022,2.3215,Long,185.9377,Narrow Money (M1),0.9932489,98.61847,110.5344
4849,Euro area (19 countries),Quarterly,Q3-2022,2.3215,Long,151.7234,Broad Money (M3),0.9932489,98.61847,110.5344
4850,Euro area (19 countries),Quarterly,Q4-2022,1.772133,Short,182.3241,Narrow Money (M1),0.980307,101.4543,113.2908
4851,Euro area (19 countries),Quarterly,Q4-2022,1.772133,Short,152.289,Broad Money (M3),0.980307,101.4543,113.2908
4852,Euro area (19 countries),Quarterly,Q4-2022,1.503965,Intermediate,182.3241,Narrow Money (M1),0.980307,101.4543,113.2908
4853,Euro area (19 countries),Quarterly,Q4-2022,1.503965,Intermediate,152.289,Broad Money (M3),0.980307,101.4543,113.2908
4854,Euro area (19 countries),Quarterly,Q4-2022,3.039767,Long,182.3241,Narrow Money (M1),0.980307,101.4543,113.2908
4855,Euro area (19 countries),Quarterly,Q4-2022,3.039767,Long,152.289,Broad Money (M3),0.980307,101.4543,113.2908
4856,Euro area (19 countries),Quarterly,Q1-2023,2.631933,Short,176.7677,Narrow Money (M1),0.9321337,102.5912,125.7743
4857,Euro area (19 countries),Quarterly,Q1-2023,2.631933,Short,151.4639,Broad Money (M3),0.9321337,102.5912,125.7743
4858,Euro area (19 countries),Quarterly,Q1-2023,2.508364,Intermediate,176.7677,Narrow Money (M1),0.9321337,102.5912,125.7743
4859,Euro area (19 countries),Quarterly,Q1-2023,2.508364,Intermediate,151.4639,Broad Money (M3),0.9321337,102.5912,125.7743
4860,Euro area (19 countries),Quarterly,Q1-2023,3.166667,Long,176.7677,Narrow Money (M1),0.9321337,102.5912,125.7743
4861,Euro area (19 countries),Quarterly,Q1-2023,3.166667,Long,151.4639,Broad Money (M3),0.9321337,102.5912,125.7743
4862,Euro area (19 countries),Quarterly,Q2-2023,3.356433,Short,172.1186,Narrow Money (M1),0.918538,104.4591,128.4063
4863,Euro area (19 countries),Quarterly,Q2-2023,3.356433,Short,151.0807,Broad Money (M3),0.918538,104.4591,128.4063
